site_name,latitude,longitude,country,state,commodity,orebody_type,development_status,label_gold,ID_MUESTRA,lat,lon,Au_ppm,As_ppm,Cu_ppm,Fe_ppm,Sb_ppm,PROYECTO,FECHA_MUESTREO,elev,lithology,formation_age,formation,mag_anomaly,grav_anomaly,dist_fault,dist_river,watershed_id,infra_distance,slope,aspect,curvature,hillshade,elevation_percentile,twi,flow_accumulation,NDVI,Clay_Index,Iron_Index
,,,,,,,,0,206.0,3.515407911753372,-71.70676301167511,0.0048545920550499,1.1097613588138928,1.394017019547066,209.0520620353422,0.1981063470653412,Proyecto_1,2020-07-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,207.0,7.305154407240971,-72.74299546754621,0.162284372487869,0.2590012990426708,4.927121916247732,235.07764146195112,0.3211555307764829,Proyecto_3,2020-07-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,208.0,11.414405305325172,-71.85380562349035,0.0309745725807309,1.8420377408097288,0.2446316506305018,1849.682069755896,0.6970484367557299,Proyecto_1,2020-07-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,209.0,9.843096071865633,-69.09047476167481,0.0171108961034411,2.194990177749831,6.366760545502118,570.594053674065,3.16819944635988,Proyecto_3,2020-07-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,210.0,7.393176503923076,-70.50981092203465,0.0335970424790802,0.1643048081813105,11.961827138272628,2133.8057433282274,0.322412775567206,Proyecto_1,2020-07-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,211.0,4.129704321185699,-73.76476480959808,0.0191160281503554,0.1201967018373236,6.881592166255567,457.3129451648963,0.2000796416394022,Proyecto_1,2020-07-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,212.0,5.851297881306768,-75.39842913243002,0.0898890299042787,0.2746153469491501,12.86157456764543,3631.4167904409696,0.7257928389748936,Proyecto_2,2020-07-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,213.0,3.2328602493521337,-72.05027609869975,0.0260948027250956,0.8367958572168881,1.8432468175999983,799.7270672010393,0.4273131273691239,Proyecto_1,2020-07-31,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,214.0,2.397399539963713,-76.88050591177289,0.017940543368265,1.8960380872442344,2.091568972173758,1772.502155783637,1.731675615387796,Proyecto_3,2020-08-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,215.0,9.60492275786224,-69.06667939949304,0.0418088135915191,1.180289158465856,8.249741648236453,756.4048973320204,1.343596276928474,Proyecto_1,2020-08-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,216.0,9.64554354642248,-72.03701924240059,0.1417058629508069,1.3865282017774874,9.035019670569518,263.4278597625907,0.1359770673642046,Proyecto_3,2020-08-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,217.0,8.940592018902727,-68.6361417827934,0.0894253673134342,0.0320578293643132,0.4618723890565728,848.1717147029426,0.0656562416788545,Proyecto_3,2020-08-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,218.0,2.026955043729104,-77.01279973806624,0.0148783884972567,0.5134349340349695,2.379867394907971,40.17706428840768,0.1031132267250046,Proyecto_3,2020-08-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,219.0,7.131679444083695,-67.50471538301872,0.0333037311543342,0.4310881804479518,17.64616762482945,12.15548409971258,0.4808410269424239,Proyecto_3,2020-08-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,220.0,11.372774420897198,-71.07983766872738,0.0405006440789234,0.6565905750577452,3.5022415419608315,939.857441794241,0.2722104720406458,Proyecto_2,2020-08-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,221.0,4.128196791309012,-73.5331709981188,0.0097744936992634,0.5232879513822518,3.677114862291016,248.883194458316,0.1050872060722464,Proyecto_2,2020-08-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,222.0,4.883150815929992,-73.81310118476797,0.002956395979235,0.9777957317103746,2.420494386310029,1559.979987308494,0.4489751863947598,Proyecto_2,2020-08-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,223.0,4.897889392093869,-68.62326407090512,0.3016462154084958,0.347753174746772,0.5748602174687574,2295.566481402176,0.2062683677062373,Proyecto_1,2020-08-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,224.0,10.795350474557706,-71.63810934745624,0.0408039412572523,3.871660943354626,17.527510772416953,189.2235470889268,0.7559128320596565,Proyecto_2,2020-08-11,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,225.0,6.0451798153692256,-71.54783092486859,0.0227767051477231,0.434089367307485,4.4980840136178575,1258.2437309824309,0.869507263768226,Proyecto_3,2020-08-12,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,226.0,11.079177989435893,-74.1682081815522,0.0548687102839165,0.3357405658321171,0.060429744933446,2706.161768298173,0.1381926707063104,Proyecto_2,2020-08-13,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,227.0,1.533398911156039,-67.16294483790227,0.0924488210370839,1.2771300442534996,4.906071646877656,1301.8558353026633,0.5835071842152613,Proyecto_3,2020-08-14,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,228.0,10.641367411456716,-77.25035102419916,0.007802157932921,3.830683360985108,12.35545684976534,688.1065803373755,0.3439237349662692,Proyecto_3,2020-08-15,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,229.0,4.801545859554518,-73.72773330322758,0.005899910926977,0.4360857288598367,0.4308885111565917,167.82706686855704,0.145211665501343,Proyecto_1,2020-08-16,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,230.0,10.818031537568244,-69.35473826817535,0.215514335311484,1.5308947032430376,1.0171705308367462,2082.695497830049,0.5055866995289905,Proyecto_3,2020-08-17,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,231.0,4.945086046110738,-71.36389794685932,0.0389814870977105,1.1073075646125587,0.1731552333559083,381.891250590376,0.578742611804658,Proyecto_2,2020-08-18,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,232.0,4.5580935821609305,-75.54155889976636,0.0664199304074672,0.5336007400070368,1.0585097641823764,997.176757485618,1.277072919218629,Proyecto_3,2020-08-19,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,233.0,6.676775225010856,-74.64504199134747,0.011041265103252,1.3173259627820786,12.906832579519325,279.0774318783932,1.4229458129590338,Proyecto_3,2020-08-20,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,234.0,6.5785845143462565,-75.67211843272861,0.030767128997834,0.3576856743179948,5.381055024826196,48.97020497351797,0.1612591765626413,Proyecto_1,2020-08-21,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,235.0,4.762587260453727,-72.813561301495,0.0208193220978555,0.6010433485728415,2.5662891005921686,154.53438790332893,0.4431017920680081,Proyecto_2,2020-08-22,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,236.0,5.622378599638576,-78.81707971334322,0.079864834316692,0.3569673677792045,5.358848120329251,2056.2826681881083,1.1289636247401431,Proyecto_3,2020-08-23,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,237.0,7.43130348630996,-71.79989193363488,0.034906295215686,0.8825196127534899,4.112646696657455,317.63020701685286,0.48775746974161,Proyecto_3,2020-08-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,238.0,3.4849177432107394,-71.53285531302832,0.0686275317644911,0.833873788611642,1.8802719359491529,1343.156533293628,0.2079188269468206,Proyecto_3,2020-08-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,239.0,8.913201036469577,-73.10136324611348,0.0840541138797765,0.1183492178494104,1.4511197353664476,512.0048877800473,0.1564492286966481,Proyecto_3,2020-08-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,240.0,2.9744020958860498,-69.49465953765909,0.0567840470034065,0.9754063722130611,3.491650713430892,403.774742071602,0.3104111595812516,Proyecto_2,2020-08-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,241.0,7.579458829912068,-69.96945648428995,0.1117446078496811,0.4064160575819825,6.688671644048057,3526.9793518132424,0.0994805076188147,Proyecto_2,2020-08-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,242.0,11.47099701347292,-78.56184361946258,0.0126680242333013,0.8601182345516567,4.24664419401786,3649.797323435575,0.1541434536991834,Proyecto_2,2020-08-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,243.0,2.3652170632245197,-75.75686594810917,0.0455176413330146,4.037264595861714,2.9161073912217037,1498.8186541137914,0.2796099844924212,Proyecto_1,2020-08-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,244.0,10.933636904591276,-73.461627005932,0.0901579222739873,1.0333662794763083,10.021959464663118,349.7299072746586,0.3992853973674374,Proyecto_2,2020-08-31,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,245.0,11.650250586406727,-75.58053448643273,0.0076812021126968,0.357390604687377,0.5945194062508623,411.7635847574932,0.7986782267135912,Proyecto_1,2020-09-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,246.0,10.01367103498642,-72.94012712651057,0.0391676602495331,0.5693662526628787,13.220577838374286,1170.0111675589524,0.2950342989340874,Proyecto_3,2020-09-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,247.0,4.798768332146937,-72.41932293585457,0.1306486949757958,1.5435877439328156,0.1748674858704314,1377.8592522035613,1.278874374915209,Proyecto_2,2020-09-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,248.0,5.10490403881628,-71.70791792155805,0.0520330941769601,0.2395750540631614,5.237143931398624,1003.8280724007408,0.0452939360715683,Proyecto_2,2020-09-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,249.0,11.2790385565253,-73.84503146947985,0.0950137878916214,0.521395444471586,0.5855038862017502,495.94874821777387,0.7476165453271261,Proyecto_1,2020-09-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,250.0,10.613536264397876,-68.17988264364152,0.0354441318665324,2.316013427837999,6.347539880906624,2145.180248807693,0.8458306239387107,Proyecto_3,2020-09-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,251.0,2.747599687074839,-68.74849331001496,0.0424275993395517,0.0917212565611004,9.803624922463849,128.25525820374818,0.4765433972880478,Proyecto_3,2020-09-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,252.0,2.5555493920012733,-70.69081882607674,0.0022752707634013,0.010743436719205,4.686451833624493,1415.0110169341722,0.4478635112127472,Proyecto_2,2020-09-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,253.0,6.910453453767831,-73.99679144203212,0.0080523460650559,0.4821900758391159,4.693171880047929,454.6131397023117,0.0612930476088373,Proyecto_1,2020-09-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,254.0,5.1965338136738914,-74.29773691453396,0.0056092418991175,0.2513726818227081,3.723664271846869,20.458717164751523,0.4261456806906885,Proyecto_3,2020-09-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,255.0,9.862837877541416,-73.40250938323575,0.0056368439590292,0.1342894134930707,1.264133513437376,1965.7482699390248,0.2121422176372972,Proyecto_2,2020-09-11,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,256.0,3.1870974505070144,-75.02650487629828,0.0633477112228407,0.4505554295626117,5.622904633838268,793.7412693666187,0.6776862852109168,Proyecto_3,2020-09-12,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,257.0,11.542913652337212,-69.6810092788422,0.0364074455565307,0.7578103301063729,3.1264979773943606,1132.9516957290728,0.2144324797497473,Proyecto_2,2020-09-13,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,258.0,7.896276497570503,-71.91618527993252,0.0587692701070824,0.3614633330722356,0.8142424793931484,985.3280977617438,0.6081457695907785,Proyecto_2,2020-09-14,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,259.0,3.0707430433464755,-70.50790554512784,0.0630804737493305,0.046141687446161,0.9594285236364408,677.3258279033917,0.8761782122001696,Proyecto_3,2020-09-15,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,260.0,7.880239247875382,-70.56560115690554,0.0873045439036524,0.3243170507321052,6.833514385540348,875.1488337821964,0.7719451519588141,Proyecto_3,2020-09-16,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,261.0,2.477369082776645,-76.27042961674246,0.0028383205133968,1.4272472179719398,4.322015185007648,4920.515545895176,0.0821380645840829,Proyecto_2,2020-09-17,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,262.0,2.384944468116963,-68.65923994719398,0.1402569255423245,1.5190315476524674,13.586033759639877,1246.366126663272,0.2388190099043525,Proyecto_1,2020-09-18,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,263.0,10.51045675575715,-77.85383280843647,0.0045737137790037,3.634162139453289,3.5705337876537566,792.477075934962,0.5593410775253932,Proyecto_2,2020-09-19,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,264.0,11.124489117139357,-73.66529808783915,0.075561329311545,0.1678611682094123,20.895014411225567,1656.933698370551,0.3129001208268138,Proyecto_1,2020-09-20,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,265.0,9.506332058087771,-68.4872573631682,0.2035914504452206,1.572688955320528,8.643376338601481,2104.980268591536,0.0396741556074121,Proyecto_2,2020-09-21,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,266.0,8.779101549484555,-78.51130129354047,0.0630353026866649,0.2944527580377648,0.0923898527968522,848.1650547299668,0.4013423991231856,Proyecto_3,2020-09-22,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,267.0,5.411602957846187,-77.68304468546415,0.046830442716278,0.2566695447782789,4.496131213992379,290.0916670850311,0.0224941131047474,Proyecto_2,2020-09-23,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,268.0,3.815259754896535,-70.6635257252557,0.0521328561146943,1.9492456293922151,2.627126658887556,549.9347772189851,1.8198485542786256,Proyecto_3,2020-09-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,269.0,6.064448029261813,-74.95682798669857,0.0036440525053315,0.9201127981561232,9.191176592173187,330.1671326652894,0.3942568339552587,Proyecto_3,2020-09-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,270.0,4.248072808817707,-69.06045514480405,0.0473504514901202,0.4403722577057598,6.683162647597888,172.30519638724033,0.0532664949021874,Proyecto_2,2020-09-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,271.0,1.9018242575537143,-69.52118592298747,0.1430365471208476,0.0454156608522421,2.9176887511830314,1501.324549497635,0.0188149903910224,Proyecto_1,2020-09-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,272.0,9.129390726987722,-68.78386856170721,0.0230956015556015,1.5979555341646523,3.734341984646039,1326.080030283111,0.0852843161569008,Proyecto_2,2020-09-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,273.0,5.469576034826948,-71.16577704350917,0.0412082550879567,0.0162771883330374,0.4212020557423803,1106.065771519033,0.1301633246815139,Proyecto_1,2020-09-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,274.0,11.5822957982919,-71.75967438057492,0.045605471702337,0.1258126765646738,1.435249703274967,324.12950381208776,0.4994267849387199,Proyecto_2,2020-09-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,275.0,10.616475749960385,-73.84684644571438,0.1114528529267551,0.6336928370653754,1.000824800867989,473.903125310452,0.2239726831959434,Proyecto_1,2020-10-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,276.0,4.460557854095512,-73.03338105584805,0.0033508763413261,2.6379309813416034,0.7595554847788871,1575.682514913358,0.0943882385416661,Proyecto_1,2020-10-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,277.0,3.3455004611417016,-72.05634599675037,0.0130804279237769,2.21833188063292,0.0933075948818115,570.0463110430851,1.0593776185992034,Proyecto_3,2020-10-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,278.0,5.119592871878007,-70.30609985344655,0.0123440281815135,0.2664406052921328,6.992058277111093,1099.7242402236366,0.3468196498512259,Proyecto_1,2020-10-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,279.0,6.5236088264713405,-71.66214357980446,0.1043018235190677,0.1117173892592575,1.6949639444932043,186.42041627956567,0.3833665681726889,Proyecto_2,2020-10-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,280.0,4.055665940761111,-68.84555118516435,0.0343153923514707,1.030564128989819,2.2560942021843773,388.19869649704685,1.185449242185309,Proyecto_3,2020-10-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,281.0,10.649739471359178,-75.5994458168055,0.0715076867192075,1.2470819469549543,5.912974340073552,1052.5264726047112,2.51201114767275,Proyecto_3,2020-10-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,282.0,7.589540497308308,-72.07520296830846,0.0240731664287692,1.5523213328470151,0.3780762483671109,226.26284851019457,0.3159072386214065,Proyecto_3,2020-10-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,283.0,9.190697395943886,-72.44957712605816,0.0582553933120148,1.9334160052113567,7.566342368055768,2944.7470465779147,1.2956693108747943,Proyecto_1,2020-10-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,284.0,2.398684873614892,-69.14326527187829,0.0453303485127601,0.2915174998409847,2.976405794606081,519.6376031958715,0.9645928245259444,Proyecto_1,2020-10-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,285.0,11.645048050750034,-77.360347857924,0.0252623127354305,0.4622791920853151,8.564773707821033,561.3111408112754,1.3807056772484452,Proyecto_3,2020-10-11,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,286.0,7.537846412205561,-76.7479939750333,0.0043732837252991,0.2205976399225985,2.2176241585989804,1870.852892580512,0.5632605588885157,Proyecto_1,2020-10-12,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,287.0,9.184664823630689,-74.61367843621747,0.1719464038470433,0.841861993776625,5.073785314877762,26.09115272314317,0.4408219047930687,Proyecto_3,2020-10-13,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,288.0,9.582079779660132,-71.45193946001926,0.1127873625042243,1.4666598916064593,0.6229092987742098,120.597248946562,0.0449788011542737,Proyecto_2,2020-10-14,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,289.0,4.652409140711692,-69.12696726227176,0.0221645961236135,0.2614101098607006,24.348192387283568,346.07212323384067,0.0997061161953214,Proyecto_1,2020-10-15,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,290.0,3.221173615213016,-73.36945926012196,0.0137249884226617,0.1078177480447125,18.84203368706441,116.7749099989902,0.8465443162070017,Proyecto_1,2020-10-16,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,291.0,7.431272768619596,-72.35942598932462,0.005987972379712,0.7171594147084724,2.6510123816991804,1759.3226622477662,0.0733430947723702,Proyecto_3,2020-10-17,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,292.0,9.191727522461798,-67.77084082431523,0.0413423101211138,0.3769843548548826,1.6549870367916462,1915.1566557435883,0.1786593667191744,Proyecto_2,2020-10-18,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,293.0,9.586391288506196,-73.79627449516134,0.0628771100777752,1.6206541358034965,1.2405263028532985,19.934853490665585,0.0712273532473466,Proyecto_1,2020-10-19,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,294.0,3.996816862871652,-72.36069874953166,0.0162409109833241,0.0660591981035365,6.317041907758588,1020.4276899395848,0.1321964924670601,Proyecto_3,2020-10-20,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,295.0,10.454791591621769,-68.07522947096727,0.0032754042991107,0.0996764567953488,5.186232208283128,2061.035153001539,0.2954946705642135,Proyecto_1,2020-10-21,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,296.0,5.457445552554385,-75.40557867674644,0.0688412789761389,0.3238841213334071,6.860162787381502,49.56784531631836,0.0247109012160105,Proyecto_3,2020-10-22,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,297.0,8.25651398924008,-75.98123405449606,0.0250250967601479,1.889812669242824,1.2515944970391826,2368.164447991699,1.4929922684712909,Proyecto_2,2020-10-23,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,298.0,10.97607054695095,-75.88732448367576,0.0069379965985992,1.397728946027018,16.17085398275814,266.1094789551101,2.2500230624439244,Proyecto_2,2020-10-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,299.0,5.005976322153284,-75.89271340834641,0.0266658066118733,0.9304424054242532,6.145740291231721,209.6294905554161,0.8496529980573571,Proyecto_2,2020-10-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,300.0,11.99087899989097,-71.9377773571551,0.0076031765025386,0.1880817330446957,8.014696438896905,2270.7533466229625,0.0063103501556284,Proyecto_1,2020-10-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,301.0,8.825224273503334,-78.49632522157555,0.0677778059547402,0.3154992010059451,3.581553690436168,119.89989073350512,0.0332604335235913,Proyecto_1,2020-10-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,302.0,6.73360589638238,-68.89545106350569,0.0153504036121827,3.759419705061194,0.2981693534602991,373.7691812320072,0.3429686116598159,Proyecto_3,2020-10-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,303.0,2.4852566017158875,-78.82323944036247,0.0353083196279043,3.030991600897623,2.883505298512992,950.0447695634718,0.0789110522358302,Proyecto_3,2020-10-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,304.0,8.362442678273428,-78.28209190379427,0.0038437954293547,0.496909551711303,2.2415693391627114,660.7864233197306,0.4000265803070061,Proyecto_2,2020-10-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,305.0,1.138805276225408,-78.65737967092771,0.0850939397517039,0.1439938122834383,2.6731861216101427,412.4172314347502,0.6366034132327258,Proyecto_1,2020-10-31,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,306.0,10.695743293447796,-68.9218879707626,0.0259379359447473,0.5293841989719097,1.770901436689751,482.692318285838,0.3464374319082081,Proyecto_1,2020-11-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,307.0,6.722315545975616,-72.7998253035814,0.0722557284417068,1.5608488661914586,2.97078419549184,279.6871666222979,0.5825573397655474,Proyecto_1,2020-11-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,308.0,5.205516585440851,-74.60701523446045,0.0530522108827871,4.982131470305619,6.449433314210065,25.71306912507794,0.0754486732985584,Proyecto_1,2020-11-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,309.0,7.479224617965978,-71.50594139106778,0.0077463398195702,0.6714677392205493,3.7099337051037535,1249.4416059292005,0.2324416146678881,Proyecto_1,2020-11-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,310.0,10.096520926217682,-75.42835195648667,0.0059374028270941,1.1292874871579175,7.851513592448171,68.2196997242086,1.55605824066474,Proyecto_2,2020-11-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,311.0,5.536698651061566,-69.6424504122832,0.0061597535760095,0.0123006987022916,1.2959137851444136,771.6086103620353,0.4421027697427001,Proyecto_2,2020-11-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,312.0,6.973152927087681,-77.74126731556849,0.0744823373834849,0.2895610115731835,1.086216283254619,1488.8439670812031,0.0596311553259472,Proyecto_3,2020-11-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,313.0,6.952433261947977,-72.88931444421395,0.0906750172754973,3.762978016784005,12.877243957092364,1427.0782455202338,0.2013378732059106,Proyecto_1,2020-11-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,314.0,9.821020097389953,-68.23381435399948,0.0080057035169966,1.9205070865818468,0.5436585398376734,144.76219241180348,1.6368835734381737,Proyecto_1,2020-11-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,315.0,11.677441939358737,-74.45469103690786,0.015091173355814,0.2271143765507967,0.7169730514507997,2380.3499525886946,0.9493816628678444,Proyecto_3,2020-11-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
